rank,word,frequency,relative_frequency
352,अजो,2,0.0002931261908251502
353,नित्यः,2,0.0002931261908251502
354,नवानि,2,0.0002931261908251502
355,संयाति,2,0.0002931261908251502
356,पावकः,2,0.0002931261908251502
357,चैनं,2,0.0002931261908251502
358,सनातनः,2,0.0002931261908251502
359,अव्यक्तो,2,0.0002931261908251502
360,मृतम्,2,0.0002931261908251502
361,नैवं,2,0.0002931261908251502
362,पापमवाप्स्यसि,2,0.0002931261908251502
363,चापि,2,0.0002931261908251502
364,यास्यसि,2,0.0002931261908251502
365,किम्,2,0.0002931261908251502
366,प्राप्स्यसि,2,0.0002931261908251502
367,जित्वा,2,0.0002931261908251502
368,युद्धाय,2,0.0002931261908251502
369,युज्यस्व,2,0.0002931261908251502
370,एषा,2,0.0002931261908251502
371,सांख्ये,2,0.0002931261908251502
372,व्यवसायात्मिका,2,0.0002931261908251502
373,निर्द्वन्द्वो,2,0.0002931261908251502
374,वेदेषु,2,0.0002931261908251502
375,कदाचन,2,0.0002931261908251502
376,समो,2,0.0002931261908251502
377,योगः,2,0.0002931261908251502
378,विगतस्पृहः,2,0.0002931261908251502
379,इन्द्रियाणीन्द्रियार्थेभ्यस्तस्य,2,0.0002931261908251502
380,रसो,2,0.0002931261908251502
381,निवर्तते,2,0.0002931261908251502
382,ह्यपि,2,0.0002931261908251502
383,प्रसभं,2,0.0002931261908251502
384,तानि,2,0.0002931261908251502
385,आसीत,2,0.0002931261908251502
386,कामः,2,0.0002931261908251502
387,नास्ति,2,0.0002931261908251502
388,इन्द्रियाणां,2,0.0002931261908251502
389,निशा,2,0.0002931261908251502
390,प्रविशन्ति,2,0.0002931261908251502
391,शान्तिमाप्नोति,2,0.0002931261908251502
392,निःस्पृहः,2,0.0002931261908251502
393,निर्ममो,2,0.0002931261908251502
394,स्थितिः,2,0.0002931261908251502
395,मता,2,0.0002931261908251502
396,बुद्धिं,2,0.0002931261908251502
397,पुरा,2,0.0002931261908251502
398,कर्मयोगेन,2,0.0002931261908251502
399,सर्वः,2,0.0002931261908251502
400,समाचर,2,0.0002931261908251502
401,वो,2,0.0002931261908251502
402,श्रेयः,2,0.0002931261908251502
403,भुङ्क्ते,2,0.0002931261908251502
404,मुच्यन्ते,2,0.0002931261908251502
405,यज्ञः,2,0.0002931261908251502
406,यज्ञे,2,0.0002931261908251502
407,मानवः,2,0.0002931261908251502
408,पूरुषः,2,0.0002931261908251502
409,वर्त्मानुवर्तन्ते,2,0.0002931261908251502
410,मनुष्याः,2,0.0002931261908251502
411,लोका,2,0.0002931261908251502
412,कुर्वन्ति,2,0.0002931261908251502
413,क्रियमाणानि,2,0.0002931261908251502
414,गुणा,2,0.0002931261908251502
415,युध्यस्व,2,0.0002931261908251502
416,मतम्,2,0.0002931261908251502
417,सदृशं,2,0.0002931261908251502
418,रागद्वेषौ,2,0.0002931261908251502
419,श्रेयान्स्वधर्मो,2,0.0002931261908251502
420,विगुणः,2,0.0002931261908251502
421,परधर्मात्स्वनुष्ठितात्,2,0.0002931261908251502
422,पापं,2,0.0002931261908251502
423,ज्ञानिनो,2,0.0002931261908251502
424,ज्ञानमावृत्य,2,0.0002931261908251502
425,देहिनम्,2,0.0002931261908251502
426,नियम्य,2,0.0002931261908251502
427,ह्येनं,2,0.0002931261908251502
428,परा,2,0.0002931261908251502
429,बुद्धेः,2,0.0002931261908251502
430,जहि,2,0.0002931261908251502
