rank,word,frequency,relative_frequency
1352,hall,23,7.903073952155477e-05
1353,bundle,23,7.903073952155477e-05
1354,companytended,23,7.903073952155477e-05
1355,exercised,22,7.559462041192196e-05
1356,error,22,7.559462041192196e-05
1357,great,22,7.559462041192196e-05
1358,defence,22,7.559462041192196e-05
1359,acquitted,22,7.559462041192196e-05
1360,declaration,22,7.559462041192196e-05
1361,contemplated,22,7.559462041192196e-05
1362,entries,22,7.559462041192196e-05
1363,provide,22,7.559462041192196e-05
1364,subsisting,22,7.559462041192196e-05
1365,difficulty,22,7.559462041192196e-05
1366,attached,22,7.559462041192196e-05
1367,confirmed,22,7.559462041192196e-05
1368,need,22,7.559462041192196e-05
1369,represented,22,7.559462041192196e-05
1370,head,22,7.559462041192196e-05
1371,conviction,22,7.559462041192196e-05
1372,reasonably,22,7.559462041192196e-05
1373,circumstance,22,7.559462041192196e-05
1374,raw,22,7.559462041192196e-05
1375,source,22,7.559462041192196e-05
1376,categories,22,7.559462041192196e-05
1377,indirectly,22,7.559462041192196e-05
1378,facilitate,22,7.559462041192196e-05
1379,face,22,7.559462041192196e-05
1380,sanction,22,7.559462041192196e-05
1381,expenditure,22,7.559462041192196e-05
1382,complete,22,7.559462041192196e-05
1383,raise,22,7.559462041192196e-05
1384,side,22,7.559462041192196e-05
1385,determine,22,7.559462041192196e-05
1386,arguments,22,7.559462041192196e-05
1387,berar,22,7.559462041192196e-05
1388,deals,22,7.559462041192196e-05
1389,addition,22,7.559462041192196e-05
1390,moved,22,7.559462041192196e-05
1391,circulation,22,7.559462041192196e-05
1392,necessarily,22,7.559462041192196e-05
1393,proposed,22,7.559462041192196e-05
1394,respective,22,7.559462041192196e-05
1395,desire,22,7.559462041192196e-05
1396,lie,22,7.559462041192196e-05
1397,proof,22,7.559462041192196e-05
1398,amongst,22,7.559462041192196e-05
1399,rightly,22,7.559462041192196e-05
1400,natural,22,7.559462041192196e-05
1401,charging,22,7.559462041192196e-05
1402,send,22,7.559462041192196e-05
1403,sanctioned,22,7.559462041192196e-05
1404,children,22,7.559462041192196e-05
1405,unit,22,7.559462041192196e-05
1406,hospital,22,7.559462041192196e-05
1407,load,22,7.559462041192196e-05
1408,mark,22,7.559462041192196e-05
1409,pays,21,7.215850130228915e-05
1410,showed,21,7.215850130228915e-05
1411,belonged,21,7.215850130228915e-05
1412,completely,21,7.215850130228915e-05
1413,alleging,21,7.215850130228915e-05
1414,particularly,21,7.215850130228915e-05
1415,considering,21,7.215850130228915e-05
1416,determination,21,7.215850130228915e-05
1417,towards,21,7.215850130228915e-05
1418,receipt,21,7.215850130228915e-05
1419,satisfaction,21,7.215850130228915e-05
1420,valid,21,7.215850130228915e-05
1421,authorised,21,7.215850130228915e-05
1422,many,21,7.215850130228915e-05
1423,pro,21,7.215850130228915e-05
1424,ceased,21,7.215850130228915e-05
1425,avoid,21,7.215850130228915e-05
1426,added,21,7.215850130228915e-05
1427,cease,21,7.215850130228915e-05
1428,note,21,7.215850130228915e-05
1429,times,21,7.215850130228915e-05
1430,earning,21,7.215850130228915e-05
1431,derived,21,7.215850130228915e-05
1432,reduced,21,7.215850130228915e-05
1433,electric,21,7.215850130228915e-05
1434,laws,21,7.215850130228915e-05
1435,method,21,7.215850130228915e-05
1436,published,21,7.215850130228915e-05
1437,regulation,21,7.215850130228915e-05
1438,import,21,7.215850130228915e-05
1439,saranjamdar,21,7.215850130228915e-05
1440,awarded,21,7.215850130228915e-05
1441,equal,21,7.215850130228915e-05
1442,succession,21,7.215850130228915e-05
1443,enactment,21,7.215850130228915e-05
1444,bearing,21,7.215850130228915e-05
1445,products,21,7.215850130228915e-05
1446,basic,21,7.215850130228915e-05
1447,strictly,21,7.215850130228915e-05
1448,likely,21,7.215850130228915e-05
1449,reversioners,21,7.215850130228915e-05
1450,occupants,21,7.215850130228915e-05
1451,contractors,21,7.215850130228915e-05
1452,putative,21,7.215850130228915e-05
1453,physical,21,7.215850130228915e-05
1454,visited,21,7.215850130228915e-05
1455,companyclusion,21,7.215850130228915e-05
1456,companye,21,7.215850130228915e-05
1457,cohabitation,21,7.215850130228915e-05
1458,relates,20,6.872238219265633e-05
1459,book,20,6.872238219265633e-05
1460,bear,20,6.872238219265633e-05
1461,concluded,20,6.872238219265633e-05
1462,reversed,20,6.872238219265633e-05
1463,deal,20,6.872238219265633e-05
1464,commenced,20,6.872238219265633e-05
1465,essential,20,6.872238219265633e-05
1466,allotted,20,6.872238219265633e-05
1467,injunction,20,6.872238219265633e-05
1468,prayed,20,6.872238219265633e-05
1469,damages,20,6.872238219265633e-05
1470,assumption,20,6.872238219265633e-05
1471,communication,20,6.872238219265633e-05
1472,whatsoever,20,6.872238219265633e-05
1473,clauses,20,6.872238219265633e-05
1474,purely,20,6.872238219265633e-05
1475,debt,20,6.872238219265633e-05
1476,default,20,6.872238219265633e-05
1477,noticed,20,6.872238219265633e-05
1478,formed,20,6.872238219265633e-05
1479,calculated,20,6.872238219265633e-05
1480,beginning,20,6.872238219265633e-05
1481,undoubtedly,20,6.872238219265633e-05
1482,says,20,6.872238219265633e-05
1483,rest,20,6.872238219265633e-05
1484,gain,20,6.872238219265633e-05
1485,answered,20,6.872238219265633e-05
1486,attorney,20,6.872238219265633e-05
1487,consequence,20,6.872238219265633e-05
1488,allowing,20,6.872238219265633e-05
1489,reserve,20,6.872238219265633e-05
1490,correctness,20,6.872238219265633e-05
1491,incident,20,6.872238219265633e-05
1492,subsequently,20,6.872238219265633e-05
1493,exempted,20,6.872238219265633e-05
1494,forward,20,6.872238219265633e-05
1495,refusal,20,6.872238219265633e-05
1496,violation,20,6.872238219265633e-05
1497,challenge,20,6.872238219265633e-05
1498,exempt,20,6.872238219265633e-05
1499,realised,20,6.872238219265633e-05
1500,recovered,20,6.872238219265633e-05
1501,nominated,20,6.872238219265633e-05
1502,perusal,20,6.872238219265633e-05
1503,female,20,6.872238219265633e-05
1504,herself,20,6.872238219265633e-05
1505,auction,20,6.872238219265633e-05
1506,answering,20,6.872238219265633e-05
1507,prahlad,20,6.872238219265633e-05
1508,conciliation,20,6.872238219265633e-05
1509,sitting,20,6.872238219265633e-05
1510,summoned,20,6.872238219265633e-05
1511,daughters,20,6.872238219265633e-05
1512,confiscation,20,6.872238219265633e-05
1513,mental,20,6.872238219265633e-05
1514,rajnigandha,20,6.872238219265633e-05
1515,comes,19,6.52862630830235e-05
1516,ejectment,19,6.52862630830235e-05
1517,protected,19,6.52862630830235e-05
1518,coming,19,6.52862630830235e-05
1519,expiration,19,6.52862630830235e-05
1520,guilty,19,6.52862630830235e-05
1521,lal,19,6.52862630830235e-05
1522,sheet,19,6.52862630830235e-05
1523,facie,19,6.52862630830235e-05
1524,living,19,6.52862630830235e-05
1525,stands,19,6.52862630830235e-05
1526,perform,19,6.52862630830235e-05
1527,litigation,19,6.52862630830235e-05
1528,runs,19,6.52862630830235e-05
1529,k,19,6.52862630830235e-05
1530,alive,19,6.52862630830235e-05
1531,obvious,19,6.52862630830235e-05
1532,advanced,19,6.52862630830235e-05
1533,classes,19,6.52862630830235e-05
1534,pleased,19,6.52862630830235e-05
1535,fine,19,6.52862630830235e-05
1536,substantial,19,6.52862630830235e-05
1537,receipts,19,6.52862630830235e-05
1538,ownership,19,6.52862630830235e-05
1539,worked,19,6.52862630830235e-05
1540,annual,19,6.52862630830235e-05
1541,resume,19,6.52862630830235e-05
1542,interfere,19,6.52862630830235e-05
1543,seeks,19,6.52862630830235e-05
1544,reserved,19,6.52862630830235e-05
1545,motion,19,6.52862630830235e-05
1546,constitutional,19,6.52862630830235e-05
1547,mention,19,6.52862630830235e-05
1548,aid,19,6.52862630830235e-05
1549,pursuant,19,6.52862630830235e-05
1550,directly,19,6.52862630830235e-05
1551,g,19,6.52862630830235e-05
1552,deputy,19,6.52862630830235e-05
1553,look,19,6.52862630830235e-05
1554,wide,19,6.52862630830235e-05
1555,returned,19,6.52862630830235e-05
1556,appreciated,19,6.52862630830235e-05
1557,trustee,19,6.52862630830235e-05
1558,administrative,19,6.52862630830235e-05
1559,recording,19,6.52862630830235e-05
1560,administration,19,6.52862630830235e-05
1561,blank,19,6.52862630830235e-05
1562,aspect,19,6.52862630830235e-05
1563,submission,19,6.52862630830235e-05
1564,madura,19,6.52862630830235e-05
1565,supplied,19,6.52862630830235e-05
1566,handed,19,6.52862630830235e-05
1567,calculations,19,6.52862630830235e-05
1568,development,19,6.52862630830235e-05
1569,sudra,19,6.52862630830235e-05
1570,achaldas,19,6.52862630830235e-05
1571,lawyer,19,6.52862630830235e-05
1572,companystitution,19,6.52862630830235e-05
1573,companymissioner,19,6.52862630830235e-05
1574,dissolution,19,6.52862630830235e-05
1575,questioned,18,6.185014397339069e-05
1576,statutes,18,6.185014397339069e-05
1577,purview,18,6.185014397339069e-05
1578,fixing,18,6.185014397339069e-05
1579,substantive,18,6.185014397339069e-05
1580,ment,18,6.185014397339069e-05
1581,standing,18,6.185014397339069e-05
1582,continuing,18,6.185014397339069e-05
1583,modified,18,6.185014397339069e-05
1584,prohibited,18,6.185014397339069e-05
1585,brickfield,18,6.185014397339069e-05
1586,resulting,18,6.185014397339069e-05
1587,deliver,18,6.185014397339069e-05
1588,requested,18,6.185014397339069e-05
1589,reserves,18,6.185014397339069e-05
1590,issues,18,6.185014397339069e-05
1591,introduced,18,6.185014397339069e-05
1592,exemption,18,6.185014397339069e-05
1593,pre,18,6.185014397339069e-05
1594,exceptions,18,6.185014397339069e-05
1595,mortgagors,18,6.185014397339069e-05
1596,portions,18,6.185014397339069e-05
1597,country,18,6.185014397339069e-05
1598,art,18,6.185014397339069e-05
1599,small,18,6.185014397339069e-05
1600,borrowed,18,6.185014397339069e-05
1601,majority,18,6.185014397339069e-05
1602,detained,18,6.185014397339069e-05
1603,station,18,6.185014397339069e-05
1604,rehabilitation,18,6.185014397339069e-05
1605,presented,18,6.185014397339069e-05
1606,separately,18,6.185014397339069e-05
1607,extend,18,6.185014397339069e-05
1608,completed,18,6.185014397339069e-05
1609,avoided,18,6.185014397339069e-05
1610,individual,18,6.185014397339069e-05
1611,failure,18,6.185014397339069e-05
1612,wants,18,6.185014397339069e-05
1613,compliance,18,6.185014397339069e-05
1614,accompanied,18,6.185014397339069e-05
1615,dates,18,6.185014397339069e-05
1616,possibility,18,6.185014397339069e-05
1617,admission,18,6.185014397339069e-05
1618,inspection,18,6.185014397339069e-05
1619,multiple,18,6.185014397339069e-05
1620,consumer,18,6.185014397339069e-05
1621,bags,18,6.185014397339069e-05
1622,absolutely,18,6.185014397339069e-05
1623,trust,18,6.185014397339069e-05
1624,assist,18,6.185014397339069e-05
1625,salami,18,6.185014397339069e-05
1626,transmission,18,6.185014397339069e-05
1627,redeem,18,6.185014397339069e-05
1628,superintendent,18,6.185014397339069e-05
1629,untanned,18,6.185014397339069e-05
1630,summons,18,6.185014397339069e-05
1631,pension,18,6.185014397339069e-05
1632,poonamchand,18,6.185014397339069e-05
1633,malafide,18,6.185014397339069e-05
1634,suspension,18,6.185014397339069e-05
1635,numberember,18,6.185014397339069e-05
1636,drugs,18,6.185014397339069e-05
1637,spouse,18,6.185014397339069e-05
1638,rates,17,5.8414024863757876e-05
1639,exercising,17,5.8414024863757876e-05
1640,ready,17,5.8414024863757876e-05
1641,convicted,17,5.8414024863757876e-05
1642,removed,17,5.8414024863757876e-05
1643,prima,17,5.8414024863757876e-05
1644,maintain,17,5.8414024863757876e-05
1645,manufactured,17,5.8414024863757876e-05
1646,demised,17,5.8414024863757876e-05
1647,financial,17,5.8414024863757876e-05
1648,bengal,17,5.8414024863757876e-05
1649,reliefs,17,5.8414024863757876e-05
1650,remains,17,5.8414024863757876e-05
1651,renewed,17,5.8414024863757876e-05
1652,equivalent,17,5.8414024863757876e-05
1653,reproduced,17,5.8414024863757876e-05
1654,amounted,17,5.8414024863757876e-05
1655,ever,17,5.8414024863757876e-05
1656,future,17,5.8414024863757876e-05
1657,dealings,17,5.8414024863757876e-05
1658,obtaining,17,5.8414024863757876e-05
1659,printed,17,5.8414024863757876e-05
1660,praying,17,5.8414024863757876e-05
1661,longer,17,5.8414024863757876e-05
1662,item,17,5.8414024863757876e-05
1663,selling,17,5.8414024863757876e-05
1664,apparent,17,5.8414024863757876e-05
1665,chargeable,17,5.8414024863757876e-05
1666,lies,17,5.8414024863757876e-05
1667,wherein,17,5.8414024863757876e-05
1668,debenture,17,5.8414024863757876e-05
1669,partly,17,5.8414024863757876e-05
1670,initial,17,5.8414024863757876e-05
1671,entrusted,17,5.8414024863757876e-05
1672,super,17,5.8414024863757876e-05
1673,herein,17,5.8414024863757876e-05
1674,lays,17,5.8414024863757876e-05
1675,reported,17,5.8414024863757876e-05
1676,lordships,17,5.8414024863757876e-05
1677,twelve,17,5.8414024863757876e-05
1678,workman,17,5.8414024863757876e-05
1679,stoppage,17,5.8414024863757876e-05
1680,turn,17,5.8414024863757876e-05
1681,refusing,17,5.8414024863757876e-05
1682,forenoon,17,5.8414024863757876e-05
1683,implication,17,5.8414024863757876e-05
1684,mode,17,5.8414024863757876e-05
1685,succeed,17,5.8414024863757876e-05
1686,valued,17,5.8414024863757876e-05
1687,freedom,17,5.8414024863757876e-05
1688,taxes,17,5.8414024863757876e-05
1689,burden,17,5.8414024863757876e-05
1690,man,17,5.8414024863757876e-05
1691,partners,17,5.8414024863757876e-05
1692,primary,17,5.8414024863757876e-05
1693,omitted,17,5.8414024863757876e-05
1694,enquiries,17,5.8414024863757876e-05
1695,named,17,5.8414024863757876e-05
1696,usufructuary,17,5.8414024863757876e-05
1697,seasonal,17,5.8414024863757876e-05
1698,copies,17,5.8414024863757876e-05
1699,bought,17,5.8414024863757876e-05
1700,tanner,17,5.8414024863757876e-05
1701,inspect,17,5.8414024863757876e-05
1702,oppressive,17,5.8414024863757876e-05
1703,sholapur,17,5.8414024863757876e-05
1704,treatment,17,5.8414024863757876e-05
1705,xl,17,5.8414024863757876e-05
1706,session,17,5.8414024863757876e-05
1707,companynsel,17,5.8414024863757876e-05
1708,companycerned,17,5.8414024863757876e-05
1709,ndps,17,5.8414024863757876e-05
1710,pregnancy,17,5.8414024863757876e-05
1711,reading,16,5.497790575412506e-05
1712,providing,16,5.497790575412506e-05
1713,decreed,16,5.497790575412506e-05
1714,yet,16,5.497790575412506e-05
1715,eviction,16,5.497790575412506e-05
1716,prevail,16,5.497790575412506e-05
1717,exceeded,16,5.497790575412506e-05
1718,penal,16,5.497790575412506e-05
1719,lodged,16,5.497790575412506e-05
1720,arrived,16,5.497790575412506e-05
1721,maternal,16,5.497790575412506e-05
1722,payments,16,5.497790575412506e-05
1723,context,16,5.497790575412506e-05
1724,your,16,5.497790575412506e-05
1725,arranged,16,5.497790575412506e-05
1726,usual,16,5.497790575412506e-05
1727,enforcement,16,5.497790575412506e-05
1728,evident,16,5.497790575412506e-05
1729,whereby,16,5.497790575412506e-05
1730,adoption,16,5.497790575412506e-05
1731,independent,16,5.497790575412506e-05
1732,limits,16,5.497790575412506e-05
1733,requisite,16,5.497790575412506e-05
1734,explained,16,5.497790575412506e-05
1735,deva,16,5.497790575412506e-05
1736,resulted,16,5.497790575412506e-05
1737,join,16,5.497790575412506e-05
1738,conflict,16,5.497790575412506e-05
1739,controversy,16,5.497790575412506e-05
1740,pound,16,5.497790575412506e-05
1741,companys,16,5.497790575412506e-05
1742,deduction,16,5.497790575412506e-05
1743,wrong,16,5.497790575412506e-05
1744,immediate,16,5.497790575412506e-05
1745,thinks,16,5.497790575412506e-05
1746,rupees,16,5.497790575412506e-05
1747,mahals,16,5.497790575412506e-05
1748,banerjees,16,5.497790575412506e-05
1749,directions,16,5.497790575412506e-05
1750,qua,16,5.497790575412506e-05
1751,net,16,5.497790575412506e-05
1752,ten,16,5.497790575412506e-05
1753,existed,16,5.497790575412506e-05
1754,conceded,16,5.497790575412506e-05
1755,figure,16,5.497790575412506e-05
1756,receiving,16,5.497790575412506e-05
1757,exclude,16,5.497790575412506e-05
1758,meeting,16,5.497790575412506e-05
1759,concerted,16,5.497790575412506e-05
1760,shift,16,5.497790575412506e-05
1761,avail,16,5.497790575412506e-05
1762,play,16,5.497790575412506e-05
1763,export,16,5.497790575412506e-05
1764,among,16,5.497790575412506e-05
1765,territory,16,5.497790575412506e-05
1766,foreign,16,5.497790575412506e-05
1767,territorial,16,5.497790575412506e-05
1768,ingredients,16,5.497790575412506e-05
1769,occasion,16,5.497790575412506e-05
1770,borne,16,5.497790575412506e-05
1771,rather,16,5.497790575412506e-05
1772,moneys,16,5.497790575412506e-05
1773,registrar,16,5.497790575412506e-05
1774,complied,16,5.497790575412506e-05
1775,pleadings,16,5.497790575412506e-05
1776,predecessor,16,5.497790575412506e-05
1777,wage,16,5.497790575412506e-05
1778,staff,16,5.497790575412506e-05
1779,u,16,5.497790575412506e-05
1780,departmental,16,5.497790575412506e-05
1781,rebuilding,16,5.497790575412506e-05
1782,marked,16,5.497790575412506e-05
1783,witness,16,5.497790575412506e-05
1784,suspected,16,5.497790575412506e-05
1785,passages,16,5.497790575412506e-05
1786,seizure,16,5.497790575412506e-05
1787,tata,16,5.497790575412506e-05
1788,morning,16,5.497790575412506e-05
1789,examinations,16,5.497790575412506e-05
1790,companyditions,16,5.497790575412506e-05
1791,companysideration,16,5.497790575412506e-05
1792,nalini,16,5.497790575412506e-05
1793,jammu,16,5.497790575412506e-05
1794,parents,16,5.497790575412506e-05
1795,samples,16,5.497790575412506e-05
1796,thereunder,15,5.154178664449224e-05
1797,renewal,15,5.154178664449224e-05
1798,tenancy,15,5.154178664449224e-05
1799,appreciation,15,5.154178664449224e-05
1800,polai,15,5.154178664449224e-05
1801,self,15,5.154178664449224e-05
1802,previously,15,5.154178664449224e-05
1803,run,15,5.154178664449224e-05
1804,unnecessary,15,5.154178664449224e-05
1805,tried,15,5.154178664449224e-05
1806,closed,15,5.154178664449224e-05
1807,stating,15,5.154178664449224e-05
1808,assented,15,5.154178664449224e-05
1809,addressed,15,5.154178664449224e-05
1810,indicates,15,5.154178664449224e-05
1811,understood,15,5.154178664449224e-05
1812,prasanna,15,5.154178664449224e-05
1813,raises,15,5.154178664449224e-05
1814,challenging,15,5.154178664449224e-05
1815,covers,15,5.154178664449224e-05
1816,enable,15,5.154178664449224e-05
1817,compelled,15,5.154178664449224e-05
1818,seized,15,5.154178664449224e-05
1819,owing,15,5.154178664449224e-05
1820,substituted,15,5.154178664449224e-05
1821,crown,15,5.154178664449224e-05
1822,receive,15,5.154178664449224e-05
1823,negative,15,5.154178664449224e-05
1824,receives,15,5.154178664449224e-05
1825,best,15,5.154178664449224e-05
1826,chatterjee,15,5.154178664449224e-05
1827,cent,15,5.154178664449224e-05
1828,meant,15,5.154178664449224e-05
1829,guaranteed,15,5.154178664449224e-05
1830,situated,15,5.154178664449224e-05
1831,behind,15,5.154178664449224e-05
1832,society,15,5.154178664449224e-05
1833,too,15,5.154178664449224e-05
1834,alienated,15,5.154178664449224e-05
1835,adequate,15,5.154178664449224e-05
1836,signature,15,5.154178664449224e-05
1837,abolition,15,5.154178664449224e-05
1838,interested,15,5.154178664449224e-05
1839,rely,15,5.154178664449224e-05
1840,broken,15,5.154178664449224e-05
1841,bind,15,5.154178664449224e-05
1842,undivided,15,5.154178664449224e-05
1843,ghorpade,15,5.154178664449224e-05
1844,described,15,5.154178664449224e-05
1845,lis,15,5.154178664449224e-05
1846,registration,15,5.154178664449224e-05
1847,exception,15,5.154178664449224e-05
1848,eye,15,5.154178664449224e-05
1849,equally,15,5.154178664449224e-05
1850,lifted,15,5.154178664449224e-05
1851,mysore,15,5.154178664449224e-05
1852,exchange,15,5.154178664449224e-05
1853,east,15,5.154178664449224e-05
1854,sentences,15,5.154178664449224e-05
1855,mota,15,5.154178664449224e-05
1856,controlled,15,5.154178664449224e-05
1857,solicitors,15,5.154178664449224e-05
1858,independence,15,5.154178664449224e-05
1859,slave,15,5.154178664449224e-05
1860,moiety,15,5.154178664449224e-05
1861,customs,15,5.154178664449224e-05
1862,numberice,15,5.154178664449224e-05
1863,desertion,15,5.154178664449224e-05
1864,inclined,14,4.810566753485943e-05
1865,plain,14,4.810566753485943e-05
1866,ing,14,4.810566753485943e-05
1867,perverse,14,4.810566753485943e-05
1868,lessor,14,4.810566753485943e-05
1869,cited,14,4.810566753485943e-05
1870,advance,14,4.810566753485943e-05
1871,odd,14,4.810566753485943e-05
1872,continuance,14,4.810566753485943e-05
1873,finds,14,4.810566753485943e-05
1874,none,14,4.810566753485943e-05
1875,category,14,4.810566753485943e-05
1876,cancelled,14,4.810566753485943e-05
1877,eventually,14,4.810566753485943e-05
1878,assignee,14,4.810566753485943e-05
1879,release,14,4.810566753485943e-05
1880,x,14,4.810566753485943e-05
1881,marginal,14,4.810566753485943e-05
1882,cancel,14,4.810566753485943e-05
1883,reduce,14,4.810566753485943e-05
1884,items,14,4.810566753485943e-05
1885,letting,14,4.810566753485943e-05
1886,idle,14,4.810566753485943e-05
1887,entirely,14,4.810566753485943e-05
1888,memorandum,14,4.810566753485943e-05
1889,association,14,4.810566753485943e-05
1890,retain,14,4.810566753485943e-05
1891,cable,14,4.810566753485943e-05
1892,competence,14,4.810566753485943e-05
1893,client,14,4.810566753485943e-05
1894,negatived,14,4.810566753485943e-05
1895,reach,14,4.810566753485943e-05
1896,malguzari,14,4.810566753485943e-05
1897,despite,14,4.810566753485943e-05
1898,interim,14,4.810566753485943e-05
1899,omission,14,4.810566753485943e-05
1900,vehemently,14,4.810566753485943e-05
1901,agricultural,14,4.810566753485943e-05
1902,line,14,4.810566753485943e-05
1903,desires,14,4.810566753485943e-05
1904,past,14,4.810566753485943e-05
1905,agency,14,4.810566753485943e-05
1906,concerning,14,4.810566753485943e-05
1907,effective,14,4.810566753485943e-05
1908,community,14,4.810566753485943e-05
1909,therefrom,14,4.810566753485943e-05
1910,interruption,14,4.810566753485943e-05
1911,adjudicator,14,4.810566753485943e-05
1912,lost,14,4.810566753485943e-05
1913,comply,14,4.810566753485943e-05
1914,undertaking,14,4.810566753485943e-05
1915,exclusion,14,4.810566753485943e-05
1916,viz,14,4.810566753485943e-05
1917,saranjams,14,4.810566753485943e-05
1918,recognition,14,4.810566753485943e-05
1919,ought,14,4.810566753485943e-05
1920,dies,14,4.810566753485943e-05
1921,alienation,14,4.810566753485943e-05
1922,refining,14,4.810566753485943e-05
1923,interference,14,4.810566753485943e-05
1924,happen,14,4.810566753485943e-05
1925,showing,14,4.810566753485943e-05
1926,contracts,14,4.810566753485943e-05
1927,lead,14,4.810566753485943e-05
1928,fatal,14,4.810566753485943e-05
1929,equity,14,4.810566753485943e-05
1930,furnish,14,4.810566753485943e-05
1931,submit,14,4.810566753485943e-05
1932,demands,14,4.810566753485943e-05
1933,paying,14,4.810566753485943e-05
1934,substantiate,14,4.810566753485943e-05
1935,serve,14,4.810566753485943e-05
1936,dignity,14,4.810566753485943e-05
1937,travel,14,4.810566753485943e-05
1938,sea,14,4.810566753485943e-05
1939,obstruction,14,4.810566753485943e-05
1940,ice,14,4.810566753485943e-05
1941,listed,14,4.810566753485943e-05
1942,companypanies,14,4.810566753485943e-05
1943,contraband,14,4.810566753485943e-05
1944,patiala,14,4.810566753485943e-05
1945,cm,14,4.810566753485943e-05
1946,visitation,14,4.810566753485943e-05
1947,overruled,13,4.4669548425226614e-05
1948,confined,13,4.4669548425226614e-05
1949,lessees,13,4.4669548425226614e-05
1950,standard,13,4.4669548425226614e-05
1951,situate,13,4.4669548425226614e-05
1952,besides,13,4.4669548425226614e-05
1953,offences,13,4.4669548425226614e-05
1954,looking,13,4.4669548425226614e-05
1955,logendra,13,4.4669548425226614e-05
1956,disposing,13,4.4669548425226614e-05
1957,near,13,4.4669548425226614e-05
1958,ran,13,4.4669548425226614e-05
1959,bighas,13,4.4669548425226614e-05
1960,serious,13,4.4669548425226614e-05
1961,executive,13,4.4669548425226614e-05
1962,instant,13,4.4669548425226614e-05
1963,definite,13,4.4669548425226614e-05
1964,nath,13,4.4669548425226614e-05
1965,seem,13,4.4669548425226614e-05
1966,ascertained,13,4.4669548425226614e-05
1967,shops,13,4.4669548425226614e-05
1968,chosen,13,4.4669548425226614e-05
1969,silk,13,4.4669548425226614e-05
1970,yarn,13,4.4669548425226614e-05
1971,commissioners,13,4.4669548425226614e-05
1972,immaterial,13,4.4669548425226614e-05
1973,suggestion,13,4.4669548425226614e-05
1974,sri,13,4.4669548425226614e-05
1975,else,13,4.4669548425226614e-05
1976,apparently,13,4.4669548425226614e-05
1977,similarly,13,4.4669548425226614e-05
1978,firms,13,4.4669548425226614e-05
1979,com,13,4.4669548425226614e-05
1980,voluntarily,13,4.4669548425226614e-05
1981,enough,13,4.4669548425226614e-05
1982,constituted,13,4.4669548425226614e-05
1983,applying,13,4.4669548425226614e-05
1984,contend,13,4.4669548425226614e-05
1985,possibly,13,4.4669548425226614e-05
1986,obligation,13,4.4669548425226614e-05
1987,indicate,13,4.4669548425226614e-05
1988,equitable,13,4.4669548425226614e-05
1989,privileges,13,4.4669548425226614e-05
1990,exceeding,13,4.4669548425226614e-05
1991,asserted,13,4.4669548425226614e-05
1992,continuous,13,4.4669548425226614e-05
1993,authorized,13,4.4669548425226614e-05
1994,appertaining,13,4.4669548425226614e-05
1995,yeshwantrao,13,4.4669548425226614e-05
1996,continuable,13,4.4669548425226614e-05
1997,governments,13,4.4669548425226614e-05
1998,careful,13,4.4669548425226614e-05
1999,superior,13,4.4669548425226614e-05
2000,das,13,4.4669548425226614e-05
2001,prohibition,13,4.4669548425226614e-05
2002,type,13,4.4669548425226614e-05
2003,subjects,13,4.4669548425226614e-05
2004,computing,13,4.4669548425226614e-05
2005,collected,13,4.4669548425226614e-05
2006,trustees,13,4.4669548425226614e-05
2007,godown,13,4.4669548425226614e-05
2008,managing,13,4.4669548425226614e-05
2009,superintendence,13,4.4669548425226614e-05
2010,execute,13,4.4669548425226614e-05
2011,forthwith,13,4.4669548425226614e-05
2012,furtherance,13,4.4669548425226614e-05
2013,stayed,13,4.4669548425226614e-05
2014,baijnath,13,4.4669548425226614e-05
2015,verified,13,4.4669548425226614e-05
2016,compromise,13,4.4669548425226614e-05
2017,approached,13,4.4669548425226614e-05
2018,forged,13,4.4669548425226614e-05
2019,causa,13,4.4669548425226614e-05
2020,relations,13,4.4669548425226614e-05
2021,dividends,13,4.4669548425226614e-05
2022,increased,13,4.4669548425226614e-05
2023,liabilities,13,4.4669548425226614e-05
2024,feel,13,4.4669548425226614e-05
2025,extinguished,13,4.4669548425226614e-05
2026,annappas,13,4.4669548425226614e-05
2027,travelling,13,4.4669548425226614e-05
2028,jiwai,13,4.4669548425226614e-05
2029,imprisonment,13,4.4669548425226614e-05
2030,efforts,13,4.4669548425226614e-05
2031,vacated,13,4.4669548425226614e-05
2032,stores,13,4.4669548425226614e-05
2033,care,13,4.4669548425226614e-05
2034,mixed,13,4.4669548425226614e-05
2035,genuine,13,4.4669548425226614e-05
2036,punishable,13,4.4669548425226614e-05
2037,auctioning,13,4.4669548425226614e-05
2038,expert,13,4.4669548425226614e-05
2039,sleepers,13,4.4669548425226614e-05
2040,categorically,13,4.4669548425226614e-05
2041,xxx,13,4.4669548425226614e-05
2042,realize,13,4.4669548425226614e-05
2043,role,13,4.4669548425226614e-05
2044,numberhing,13,4.4669548425226614e-05
2045,mehkar,13,4.4669548425226614e-05
2046,video,13,4.4669548425226614e-05
2047,colour,13,4.4669548425226614e-05
2048,sound,12,4.123342931559379e-05
2049,depends,12,4.123342931559379e-05
2050,solely,12,4.123342931559379e-05
2051,control,12,4.123342931559379e-05
2052,breaches,12,4.123342931559379e-05
2053,increases,12,4.123342931559379e-05
2054,occurrence,12,4.123342931559379e-05
2055,paddy,12,4.123342931559379e-05
2056,harvesting,12,4.123342931559379e-05
